"","Open","High","Low","Close","Volume","Adjusted"
"2007-03-01",3.00107097625732,3.15392899513245,2.99107098579407,3.10928606987,1415528800,2.63567900657654
"2007-03-02",3.09892892837524,3.12642908096313,3.0432140827179,3.05035710334778,860000400,2.58572602272034
"2007-03-05",3.06750011444092,3.16607093811035,3.06285691261292,3.08285689353943,838899600,2.61327600479126
"2007-03-06",3.13571405410767,3.15392899513245,3.12142896652222,3.14964294433594,723186800,2.66988897323608
"2007-03-07",3.1446430683136,3.17750000953674,3.12321400642395,3.13285708427429,626284400,2.65565919876099
"2007-03-08",3.1639289855957,3.16857099533081,3.12357091903687,3.14285707473755,511011200,2.66413617134094
"2007-03-09",3.1714289188385,3.17321395874023,3.12142896652222,3.14178609848022,451836000,2.66322898864746
"2007-03-12",3.14535689353943,3.21392893791199,3.14249992370605,3.20964288711548,729408400,2.7207498550415
"2007-03-13",3.19321393966675,3.23571395874023,3.15714311599731,3.15714311599731,867890800,2.67624592781067
"2007-03-14",3.16428589820862,3.21428608894348,3.14000010490417,3.21428608894348,796586000,2.72468519210815
"2007-03-15",3.21285700798035,3.22714304924011,3.18964290618896,3.19892907142639,559498800,2.71166825294495
"2007-03-16",3.19785690307617,3.21392893791199,3.19000005722046,3.19964289665222,571704000,2.71227288246155
"2007-03-19",3.2228569984436,3.2696430683136,3.19964289665222,3.25464296340942,712961200,2.7588951587677
"2007-03-20",3.26250004768372,3.27999997138977,3.25214290618896,3.26714301109314,488916400,2.76949143409729
"2007-03-21",3.2853569984436,3.35714292526245,3.27321410179138,3.35249996185303,686896000,2.84184622764587
"2007-03-22",3.34750008583069,3.36999988555908,3.32142901420593,3.3557140827179,561492400,2.844571352005
"2007-03-23",3.33392906188965,3.35964298248291,3.3321430683136,3.33999991416931,450884000,2.83125042915344
"2007-03-26",3.35678601264954,3.42499995231628,3.3321430683136,3.42321395874023,864987200,2.90179038047791
"2007-03-27",3.4182140827179,3.45821404457092,3.39285707473755,3.40928602218628,932052800,2.88998341560364
"2007-03-28",3.38857102394104,3.40714311599731,3.32678604125977,3.32999992370605,942337200,2.82277345657349
"2007-03-29",3.36392903327942,3.36392903327942,3.29392910003662,3.34821391105652,725723600,2.83821272850037
"2007-03-30",3.36714291572571,3.38142895698547,3.3125,3.31821393966675,600558000,2.81278371810913
"2007-04-02",3.36214303970337,3.36607098579407,3.32214307785034,3.34464311599731,501992400,2.83518552780151
"2007-04-03",3.36214303970337,3.40107107162476,3.34857106208801,3.375,583934400,2.86091899871826
"2007-04-04",3.39071393013,3.39785695075989,3.36178588867188,3.36678600311279,476784000,2.85395622253418
"2007-04-05",3.36142897605896,3.38142895698547,3.33999991416931,3.38142895698547,355516000,2.86636853218079
"2007-04-09",3.40035700798035,3.40357089042664,3.32285690307617,3.34464311599731,413341600,2.83518552780151
"2007-04-10",3.34535694122314,3.36642909049988,3.3360710144043,3.36607098579407,352466800,2.85335111618042
"2007-04-11",3.35357093811035,3.3553569316864,3.29749989509583,3.30678606033325,549018400,2.80309510231018
"2007-04-12",3.28714299201965,3.29678606987,3.24000000953674,3.29250001907349,656675600,2.79098510742188
"2007-04-13",3.24642896652222,3.26428604125977,3.21642899513245,3.2228569984436,719941600,2.73195052146912
"2007-04-16",3.23464298248291,3.26785707473755,3.22321391105652,3.26535701751709,609033600,2.76797747612
"2007-04-17",3.28571391105652,3.2964289188385,3.2035710811615,3.22678589820862,751920400,2.73528146743774
"2007-04-18",3.22000002861023,3.24464297294617,3.20000004768372,3.22857093811035,464044000,2.73679423332214
"2007-04-19",3.22107100486755,3.25892901420593,3.20821404457092,3.22392892837524,425913600,2.73285984992981
"2007-04-20",3.24607110023499,3.25642895698547,3.2339289188385,3.24892902374268,522779600,2.75405097007751
"2007-04-23",3.27107095718384,3.34999990463257,3.26500010490417,3.3396430015564,780290000,2.83094811439514
"2007-04-24",3.3557140827179,3.44250011444092,3.26071405410767,3.32999992370605,1055252800,2.82277345657349
"2007-04-25",3.36535692214966,3.40714311599731,3.34999990463257,3.40535688400269,1187144000,2.88665199279785
"2007-04-26",3.62785696983337,3.66071391105652,3.51071405410767,3.52999997138977,1737778000,2.99230813980103
"2007-04-27",3.50642895698547,3.56964302062988,3.48892903327942,3.56857109069824,699403600,3.02500462532043
"2007-04-30",3.57464289665222,3.60714292526245,3.55964303016663,3.56428599357605,616509600,3.0213737487793
"2007-05-01",3.55678606033325,3.58392906188965,3.5196430683136,3.55250000953674,532523600,3.01138234138489
"2007-05-02",3.55892896652222,3.59071397781372,3.55250000953674,3.58535695075989,505145200,3.03923344612122
"2007-05-03",3.59750008583069,3.62321400642395,3.57178592681885,3.58571410179138,576077600,3.03953695297241
"2007-05-04",3.59999990463257,3.62857103347778,3.58928608894348,3.60035705566406,381987200,3.05195021629333
"2007-05-07",3.60999989509583,3.72678589820862,3.60750007629395,3.71142911911011,861557200,3.1461033821106
"2007-05-08",3.69535708427429,3.75535702705383,3.69357109069824,3.75214290618896,783997200,3.18061494827271
"2007-05-09",3.74678611755371,3.8199999332428,3.74607110023499,3.81714296340942,717757600,3.23571515083313
"2007-05-10",3.80821394920349,3.88714289665222,3.78285694122314,3.83357095718384,1197257600,3.24964070320129
"2007-05-11",3.8478569984436,3.89750003814697,3.81357097625732,3.88357090950012,653696400,3.29202461242676
"2007-05-14",3.91499996185303,3.92857098579407,3.86607098579407,3.90571403503418,651946400,3.310795545578
"2007-05-15",3.91321396827698,3.93571400642395,3.80285692214966,3.83999991416931,954514400,3.25508999824524
"2007-05-16",3.87607097625732,3.88678598403931,3.69357109069824,3.83357095718384,1126767600,3.24964070320129
"2007-05-17",3.82678604125977,3.92392897605896,3.82678604125977,3.90857100486755,735291200,3.3132164478302
"2007-05-18",3.93678593635559,3.95142889022827,3.92035698890686,3.92928600311279,621345200,3.33077621459961
"2007-05-21",3.93964290618896,4.01607084274292,3.93035697937012,3.99928593635559,639892400,3.39011359214783
"2007-05-22",4.01749992370605,4.0625,4.00035715103149,4.05499982833862,572409600,3.4373414516449
"2007-05-23",4.07214307785034,4.10714292526245,4.02107095718384,4.03178596496582,911374800,3.41766357421875
"2007-05-24",4.02892923355103,4.08785676956177,3.94178605079651,3.95321393013,887362000,3.35105967521667
"2007-05-25",4,4.06357097625732,3.98214292526245,4.05785703659058,632959600,3.43976283073425
"2007-05-29",4.08750009536743,4.10214281082153,4.02464294433594,4.08392906188965,645694000,3.46186375617981
"2007-05-30",4.08214282989502,4.24571418762207,4.05464315414429,4.24178600311279,1478444800,3.5956757068634
"2007-05-31",4.28821420669556,4.36321401596069,4.26928615570068,4.32821416854858,1297066400,3.66893863677979
"2007-06-01",4.32499980926514,4.32821416854858,4.22464323043823,4.22857093811035,885262000,3.58447337150574
"2007-06-04",4.23678588867188,4.34749984741211,4.2107138633728,4.33321380615234,886673200,3.67317819595337
"2007-06-05",4.3360710144043,4.38178586959839,4.30357122421265,4.38107109069824,920785600,3.71374535560608
"2007-06-06",4.36785697937012,4.43035697937012,4.35535717010498,4.41571378707886,1112241200,3.74311137199402
"2007-06-07",4.46392917633057,4.55749988555908,4.39964294433594,4.43107080459595,1915079600,3.75612926483154
"2007-06-08",4.49357080459595,4.49392890930176,4.36749982833862,4.4460711479187,1241682400,3.76884436607361
"2007-06-11",4.5,4.50535678863525,4.26928615570068,4.29250001907349,1874258400,3.63866519927979
"2007-06-12",4.26249980926514,4.34678602218628,4.22535705566406,4.29928588867188,1426566400,3.64441680908203
"2007-06-13",4.32678604125977,4.32821416854858,4.12142896652222,4.19642877578735,1721353200,3.55722641944885
"2007-06-14",4.18571376800537,4.26607084274292,4.15785694122314,4.24107122421265,973266000,3.59507060050964
"2007-06-15",4.30785703659058,4.30964279174805,4.28071403503418,4.30357122421265,811218800,3.64805126190186
"2007-06-18",4.40285682678223,4.47071409225464,4.37642908096313,4.46750020980835,910604800,3.78700995445251
"2007-06-19",4.45321416854858,4.4646430015564,4.38964319229126,4.41642904281616,943026000,3.74371790885925
"2007-06-20",4.42392921447754,4.45214319229126,4.3392858505249,4.34107112884521,897512000,3.67983937263489
"2007-06-21",4.34642887115479,4.43892908096313,4.31142902374268,4.42500019073486,867045200,3.75098252296448
"2007-06-22",4.42321395874023,4.44464302062988,4.37071418762207,4.39285707473755,631876000,3.72373509407043
"2007-06-25",4.43535709381104,4.46750020980835,4.32357120513916,4.36928606033325,965403600,3.70375466346741
"2007-06-26",4.42785692214966,4.42857122421265,4.23999977111816,4.2732138633728,1345005200,3.62231659889221
"2007-06-27",4.30749988555908,4.35857105255127,4.25928592681885,4.35321378707886,974696800,3.69013118743896
"2007-06-28",4.36999988555908,4.37464284896851,4.2857141494751,4.30571413040161,838143600,3.64986681938171
"2007-06-29",4.35607099533081,4.42857122421265,4.3246431350708,4.35857105255127,1137841600,3.69467282295227
"2007-07-02",4.32321405410767,4.36035680770874,4.26071405410767,4.33071422576904,994862400,3.67105984687805
"2007-07-03",4.35714292526245,4.55000019073486,4.3392858505249,4.54178619384766,1162481600,3.8499813079834
"2007-07-05",4.59999990463257,4.74892902374268,4.59607076644897,4.74107122421265,1453051600,4.01891088485718
"2007-07-06",4.75464296340942,4.7621431350708,4.65714311599731,4.72499990463257,874694800,4.00528764724731
"2007-07-09",4.72785711288452,4.74642896652222,4.61357116699219,4.65464305877686,995820000,3.94564700126648
"2007-07-10",4.60285711288452,4.80357122421265,4.60035705566406,4.7267861366272,1255007600,4.00680208206177
"2007-07-11",4.71678590774536,4.77500009536743,4.68964290618896,4.72821378707886,821772000,4.00801134109497
"2007-07-12",4.78035688400269,4.79428577423096,4.72821378707886,4.78821420669556,704608800,4.05887174606323
"2007-07-13",4.82250022888184,4.92321395874023,4.80428600311279,4.91892910003662,907606000,4.16967725753784
"2007-07-16",4.94250011444092,4.99928617477417,4.9107141494751,4.93214321136475,936112800,4.1808762550354
"2007-07-17",4.93928623199463,4.98571395874023,4.9107141494751,4.9610710144043,709959600,4.20539999008179
"2007-07-18",4.93535709381104,4.94428586959839,4.85857105255127,4.93285703659058,756856800,4.18148469924927
"2007-07-19",5.01071405410767,5.02892923355103,4.98750019073486,5,732891600,4.23839902877808
"2007-07-20",5.05892896652222,5.14928579330444,5,5.13392877578735,1167773600,4.35192775726318
"2007-07-23",5.11821413040161,5.18642902374268,5.03321409225464,5.13214302062988,1036490000,4.35041379928589
"2007-07-24",4.96000003814697,5.0357141494751,4.79107093811035,4.81750011444092,1795292800,4.08369588851929
"2007-07-25",4.90535688400269,4.94142913818359,4.82142877578735,4.9021430015564,1496182800,4.1554479598999
"2007-07-26",5.2110710144043,5.30357122421265,4.89142894744873,5.2142858505249,2186629200,4.4200439453125
"2007-07-27",5.22107076644897,5.31857109069824,5.13500022888184,5.13749980926514,1161098400,4.35495471954346
"2007-07-30",5.15464305877686,5.19464302062988,4.98464298248291,5.05107116699219,1106988400,4.28169202804565
"2007-07-31",5.10607099533081,5.12428617477417,4.69714307785034,4.70571422576904,1762392800,3.98894000053406
"2007-08-01",4.77285718917847,4.83500003814697,4.56321382522583,4.82142877578735,1750156800,4.08702898025513
"2007-08-02",4.88035678863525,4.89142894744873,4.79107093811035,4.87464284896851,852644800,4.13213729858398
"2007-08-03",4.83071422576904,4.85535717010498,4.69642877578735,4.70892906188965,679187600,3.99166464805603
"2007-08-06",4.74642896652222,4.83107089996338,4.58214282989502,4.83035707473755,925170400,4.09459590911865
"2007-08-07",4.81928586959839,4.90142917633057,4.73678588867188,4.82250022888184,949936400,4.08793592453003
"2007-08-08",4.88428592681885,4.88785696029663,4.7142858505249,4.78607082366943,808096800,4.05705642700195
"2007-08-09",4.68249988555908,4.75,4.46750020980835,4.51392889022827,1125395600,3.82636547088623
"2007-08-10",4.39714288711548,4.5625,4.29642915725708,4.4642858505249,1410749200,3.7842845916748
"2007-08-13",4.58285713195801,4.61964321136475,4.51785707473755,4.56392908096313,752911600,3.86875152587891
"2007-08-14",4.58178615570068,4.58214282989502,4.41821384429932,4.42964315414429,739006800,3.75491905212402
"2007-08-15",4.3835711479187,4.45928621292114,4.2732138633728,4.28214311599731,992852000,3.62988615036011
"2007-08-16",4.1789288520813,4.23214292526245,3.98642897605896,4.18035697937012,1866690000,3.54360437393188
"2007-08-17",4.35750007629395,4.4107141494751,4.27928590774536,4.35928583145142,1195062400,3.69527840614319
"2007-08-20",4.42714309692383,4.44642877578735,4.30357122421265,4.36499977111816,803317200,3.70012068748474
"2007-08-21",4.36464309692383,4.60571384429932,4.32142877578735,4.55607080459595,1303047200,3.86208820343018
"2007-08-22",4.68642902374268,4.74107122421265,4.65464305877686,4.73250007629395,1061765600,4.01164484024048
"2007-08-23",4.75321388244629,4.7621431350708,4.63428592681885,4.68107080459595,866838000,3.96805000305176
"2007-08-24",4.66178607940674,4.83464288711548,4.63607120513916,4.83214282989502,911834000,4.09610986709595
"2007-08-27",4.76392889022827,4.80928611755371,4.71785688400269,4.7232141494751,707439600,4.00377416610718
"2007-08-28",4.67821407318115,4.72892904281616,4.52250003814697,4.52928590774536,1179365600,3.8393828868866
"2007-08-29",4.63857078552246,4.79214286804199,4.62642908096313,4.78857088088989,1166860800,4.05917358398438
"2007-08-30",4.73821401596069,4.9375,4.72499990463257,4.86607122421265,1435582400,4.12486982345581
"2007-08-31",4.98178577423096,4.98750019073486,4.90749979019165,4.94571399688721,876887200,4.19238138198853
"2007-09-04",4.99785709381104,5.20464277267456,4.99428606033325,5.1485710144043,1316842800,4.36434030532837
"2007-09-05",5.17749977111816,5.20857095718384,4.86071395874023,4.88428592681885,2328222400,4.14031028747559
"2007-09-06",4.84142923355103,4.91321420669556,4.73964309692383,4.82178592681885,1901261600,4.08733034133911
"2007-09-07",4.7146430015564,4.72499990463257,4.64285707473755,4.70607089996338,1430576000,3.98924112319946
"2007-09-10",4.89249992370605,4.92999982833862,4.78392887115479,4.88250017166138,1487838800,4.13879585266113
"2007-09-11",4.92500019073486,4.93928623199463,4.7767858505249,4.83892917633057,971885600,4.10186290740967
"2007-09-12",4.85678577423096,4.97857093811035,4.8482141494751,4.88749980926514,1022770000,4.14303541183472
"2007-09-13",4.95821380615234,4.9642858505249,4.88035678863525,4.90000009536743,656163200,4.15363025665283
"2007-09-14",4.87750005722046,4.96357107162476,4.86428594589233,4.95749998092651,607320000,4.2023720741272
"2007-09-17",4.96392917633057,5.02107095718384,4.9142861366272,4.94321393966675,793371600,4.19026231765747
"2007-09-18",4.96642923355103,5.1017861366272,4.9225001335144,5.03285694122314,1064089600,4.26625061035156
"2007-09-19",5.10785722732544,5.1128568649292,4.97857093811035,5.02750015258789,1026880400,4.26171016693115
"2007-09-20",5.00535678863525,5.06392908096313,4.97571420669556,5.01107120513916,691840800,4.24778509140015
"2007-09-21",5.04071378707886,5.16607093811035,5.01107120513916,5.1482138633728,1138880400,4.36403799057007
"2007-09-24",5.24035692214966,5.3517861366272,5.23750019073486,5.29571390151978,1052161600,4.48906946182251
"2007-09-25",5.24428606033325,5.47214317321777,5.24357080459595,5.47071409225464,1192550800,4.6374135017395
"2007-09-26",5.51678609848022,5.5357141494751,5.4017858505249,5.45607089996338,975268000,4.62500095367432
"2007-09-27",5.49178600311279,5.51857089996338,5.44000005722046,5.51785707473755,658198800,4.67737436294556
"2007-09-28",5.48000001907349,5.52142906188965,5.45535707473755,5.48107099533081,615101200,4.6461935043335
"2007-10-01",5.52250003814697,5.62178611755371,5.46178579330444,5.58357095718384,837068400,4.73308038711548
"2007-10-02",5.59107112884521,5.6639289855957,5.56750011444092,5.65892887115479,792069600,4.796959400177
"2007-10-03",5.63500022888184,5.68499994277954,5.60750007629395,5.6399998664856,692518400,4.78091526031494
"2007-10-04",5.64285707473755,5.64571380615234,5.48214292526245,5.57999992370605,656958400,4.73005390167236
"2007-10-05",5.65607118606567,5.77071380615234,5.63214302062988,5.76607084274292,943471200,4.88778114318848
"2007-10-08",5.83892917633057,5.99678611755371,5.82035684585571,5.99678611755371,835928800,5.08335304260254
"2007-10-09",6.07857084274292,6.11107110977173,5.95285701751709,5.99499988555908,1104286400,5.08184242248535
"2007-10-10",5.98392915725708,5.99571418762207,5.9142861366272,5.95678615570068,667590000,5.04944610595703
"2007-10-11",6.05321407318115,6.13857078552246,5.47178602218628,5.79392910003662,1643992000,4.91139602661133
"2007-10-12",5.82178592681885,5.97428607940674,5.77857112884521,5.9732141494751,988176000,5.06337356567383
"2007-10-15",5.99928617477417,6.05607080459595,5.8392858505249,5.96357107162476,1077930000,5.05519962310791
"2007-10-16",5.91214323043823,6.07785701751709,5.8982138633728,6.05642890930176,1067830400,5.13391160964966
"2007-10-17",6.16750001907349,6.17999982833862,6.04214286804199,6.16964292526245,1127613200,5.22988176345825
"2007-10-18",6.125,6.22107076644897,6.10892915725708,6.19642877578735,823676000,5.25258684158325
"2007-10-19",6.2228569984436,6.23678588867188,6.07142877578735,6.08642911911011,1291780000,5.15934419631958
"2007-10-22",6.08392906188965,6.24642896652222,6.07000017166138,6.22714281082153,1649499600,5.2786226272583
"2007-10-23",6.73428583145142,6.73571395874023,6.5271430015564,6.6485710144043,1795164000,5.63585901260376
"2007-10-24",6.63607120513916,6.68607091903687,6.40142917633057,6.64035701751709,1288481600,5.62889528274536
"2007-10-25",6.60249996185303,6.63928604125977,6.4878568649292,6.52785682678223,973602000,5.53353214263916
"2007-10-26",6.61749982833862,6.62035703659058,6.53142881393433,6.59642887115479,706876800,5.59165954589844
"2007-10-29",6.62321376800537,6.6639289855957,6.59642887115479,6.61035680770874,540554000,5.60346746444702
"2007-10-30",6.64928579330444,6.76321411132812,6.59749984741211,6.67857122421265,939414000,5.66128921508789
"2007-10-31",6.70107078552246,6.78999996185303,6.60535717010498,6.78392887115479,833310800,5.7505989074707
"2007-11-01",6.73571395874023,6.7892861366272,6.42857122421265,6.69428586959839,805036400,5.67461061477661
"2007-11-02",6.75750017166138,6.76571416854858,6.55321407318115,6.70964288711548,1002114400,5.68762731552124
"2007-11-05",6.61749982833862,6.74857091903687,6.57999992370605,6.64928579330444,804176800,5.63646507263184
"2007-11-06",6.68035697937012,6.85714292526245,6.61678600311279,6.84964323043823,954727200,5.80630350112915
"2007-11-07",6.80749988555908,6.88142919540405,6.64750003814697,6.65357112884521,994327600,5.64009809494019
"2007-11-08",6.66678619384766,6.67500019073486,5.99178600311279,6.26678609848022,1890378000,5.31222677230835
"2007-11-09",6.11250019073486,6.25428581237793,5.90035676956177,5.90607118606567,1526380800,5.00645637512207
"2007-11-12",5.90285682678223,5.98928594589233,5.37964296340942,5.4914288520813,1769065200,4.65497255325317
"2007-11-13",5.74464321136475,6.10642910003662,5.4914288520813,6.07000017166138,1739446800,5.14541625976562
"2007-11-14",6.32714319229126,6.34178590774536,5.8478569984436,5.93249988555908,1449168000,5.02885770797729
"2007-11-15",5.94250011444092,6.05678606033325,5.72499990463257,5.86785697937012,1487410400,4.97406339645386
"2007-11-16",5.90357112884521,5.96500015258789,5.69035720825195,5.94250011444092,1383494000,5.03733682632446
"2007-11-19",5.93214321136475,6.00714302062988,5.7892861366272,5.85535717010498,1154428800,4.96346664428711
"2007-11-20",5.91678619384766,6.13535690307617,5.84035682678223,6.03035688400269,1543642800,5.11181211471558
"2007-11-21",5.92285680770874,6.15535688400269,5.88107109069824,6.01642894744873,1217809600,5.10000610351562
"2007-11-23",6.14285707473755,6.14464282989502,6.0625,6.12642908096313,465757600,5.19325065612793
"2007-11-26",6.1996431350708,6.33107089996338,6.15535688400269,6.16214323043823,1305754800,5.22352361679077
"2007-11-27",6.25785684585571,6.27821397781372,6.07178592681885,6.24321413040161,1317030400,5.29224634170532
"2007-11-28",6.31500005722046,6.44999980926514,6.26249980926514,6.43642902374268,1150912000,5.45603132247925
"2007-11-29",6.40821409225464,6.61321401596069,6.3982138633728,6.58178615570068,1050926800,5.57924604415894
"2007-11-30",6.69071388244629,6.70357084274292,6.41785717010498,6.50785684585571,1187802000,5.51657867431641
"2007-12-03",6.49499988555908,6.57642889022827,6.34642887115479,6.38785696029663,961469600,5.41485786437988
"2007-12-04",6.32678604125977,6.4607138633728,6.3210711479187,6.42178583145142,773799600,5.44361925125122
"2007-12-05",6.53178596496582,6.64285707473755,6.51464319229126,6.625,892402000,5.61587762832642
"2007-12-06",6.64964294433594,6.7892861366272,6.64714288711548,6.78392887115479,899810800,5.7505989074707
"2007-12-07",6.80499982833862,6.96392917633057,6.71571397781372,6.93928623199463,1066066400,5.88229179382324
"2007-12-10",6.9139289855957,6.9878568649292,6.88178586959839,6.93607091903687,722377600,5.87956714630127
"2007-12-11",6.95535707473755,7.02964305877686,6.69250011444092,6.73357105255127,1110925200,5.70791244506836
"2007-12-12",6.90857076644897,6.94571399688721,6.63428592681885,6.81642913818359,1225660800,5.77814817428589
"2007-12-13",6.79250001907349,6.86142921447754,6.70785713195801,6.85107088088989,864617600,5.80751180648804
"2007-12-14",6.79892921447754,6.90000009536743,6.76928615570068,6.79964303970337,674312800,5.76391935348511
"2007-12-17",6.81142902374268,6.88035678863525,6.53499984741211,6.5857138633728,1024693600,5.58257579803467
"2007-12-18",6.66142892837524,6.69035720825195,6.37857103347778,6.53499984741211,1222603200,5.53958654403687
"2007-12-19",6.53499984741211,6.59428596496582,6.4607138633728,6.53999996185303,827478400,5.54382371902466
"2007-12-20",6.62249994277954,6.70821380615234,6.5475001335144,6.68607091903687,774057200,5.6676459312439
"2007-12-21",6.78999996185303,6.9253568649292,6.78178596496582,6.9253568649292,993960800,5.87048435211182
"2007-12-24",6.96535682678223,7.11892890930176,6.95678615570068,7.09999990463257,480202800,6.01852750778198
"2007-12-26",7.10750007629395,7.17714309692383,7.02928590774536,7.10535717010498,703732400,6.02306747436523
"2007-12-27",7.10535717010498,7.24857091903687,7.06428623199463,7.09178590774536,795527600,6.0115647315979
"2007-12-28",7.1639289855957,7.19857120513916,7.03142881393433,7.13678598403931,699647200,6.04970741271973
"2007-12-31",7.125,7.1607141494751,7.0625,7.07428598403931,539333200,5.99672603607178
"2008-01-02",7.11678600311279,7.1521430015564,6.87678623199463,6.95857095718384,1079178800,5.89864015579224
"2008-01-03",6.97892904281616,7.04964303970337,6.88178586959839,6.96178579330444,842066400,5.90136575698853
"2008-01-04",6.83750009536743,6.89285707473755,6.38892889022827,6.43035697937012,1455832000,5.45088338851929
"2008-01-07",6.4732141494751,6.55714321136475,6.07964277267456,6.34428596496582,2072193200,5.37792205810547
"2008-01-08",6.43357086181641,6.51642894744873,6.09999990463257,6.11607122421265,1523816000,5.18446779251099
"2008-01-09",6.11785697937012,6.4107141494751,6.01071405410767,6.40714311599731,1813882000,5.43120670318604
"2008-01-10",6.34214305877686,6.4642858505249,6.26464319229126,6.35785722732544,1482975200,5.38942575454712
"2008-01-11",6.2857141494751,6.3517861366272,6.07142877578735,6.16750001907349,1232285600,5.22806596755981
"2008-01-14",6.34000015258789,6.40785694122314,6.25607109069824,6.38500022888184,1100450400,5.41243410110474
"2008-01-15",6.34714317321777,6.40071392059326,5.88071393966675,6.03714323043823,2343278000,5.11756277084351
"2008-01-16",5.90107107162476,6.03607082366943,5.59642887115479,5.70142889022827,2213845200,4.83298635482788
"2008-01-17",5.76821422576904,5.90571403503418,5.65785694122314,5.74607086181641,1757859600,4.87082719802856
"2008-01-18",5.77535676956177,5.91964292526245,5.70035696029663,5.76285696029663,1724343600,4.88505697250366
"2008-01-22",5.28785705566406,5.71357107162476,5.2142858505249,5.55857086181641,2434754000,4.7118878364563
"2008-01-23",4.86392879486084,5,4.50500011444092,4.96678590774536,3372969600,4.21024322509766
"2008-01-24",4.99964284896851,5.02500009536743,4.7146430015564,4.84285688400269,2005866800,4.10519123077393
